accuracy,std,time,features,model
0.7928269199595781,0.014302935024941019,64.86058187484741,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 33, 34, 37, 38, 40, 41, 42, 46, 55, 61, 74, 99, 107, 117, 120, 122, 127, 135, 136, 140, 146, 151, 156, 160, 161, 187, 210, 213, 223, 224, 230, 232, 238, 253, 259, 280, 291, 301, 312, 314, 326, 330, 340, 348, 355, 358, 362, 376, 395, 429, 457, 464, 489, 507, 520, 528, 553, 571, 584, 603, 612, 638, 663, 674, 675, 678, 688, 698, 700, 721, 725]","XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, gamma=0,
              learning_rate=0.1, max_delta_step=0, max_depth=3,
              min_child_weight=1, missing=None, n_estimators=100, n_jobs=1,
              nthread=None, objective='binary:logistic', random_state=1,
              reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
              silent=None, subsample=1, verbosity=1)"
0.7892531584011918,0.012176281302218369,5.6743481159210205,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 33, 34, 37, 38, 40, 41, 42, 46, 55, 61, 74, 99, 107, 117, 120, 122, 127, 135, 136, 140, 146, 151, 156, 160, 161, 187, 210, 213, 223, 224, 230, 232, 238, 253, 259, 280, 291, 301, 312, 314, 326, 330, 340, 348, 355, 358, 362, 376, 395, 429, 457, 464, 489, 507, 520, 528, 553, 571, 584, 603, 612, 638, 663, 674, 675, 678, 688, 698, 700, 721, 725]","LGBMClassifier(boosting_type='gbdt', class_weight=None, colsample_bytree=1.0,
               importance_type='split', learning_rate=0.1, max_depth=-1,
               min_child_samples=20, min_child_weight=0.001, min_split_gain=0.0,
               n_estimators=100, n_jobs=-1, num_leaves=31, objective=None,
               random_state=1, reg_alpha=0.0, reg_lambda=0.0, silent=True,
               subsample=1.0, subsample_for_bin=200000, subsample_freq=0)"
0.7880980268399432,0.012146571546422446,21.51731514930725,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 33, 34, 37, 38, 40, 41, 42, 46, 55, 61, 74, 99, 107, 117, 120, 122, 127, 135, 136, 140, 146, 151, 156, 160, 161, 187, 210, 213, 223, 224, 230, 232, 238, 253, 259, 280, 291, 301, 312, 314, 326, 330, 340, 348, 355, 358, 362, 376, 395, 429, 457, 464, 489, 507, 520, 528, 553, 571, 584, 603, 612, 638, 663, 674, 675, 678, 688, 698, 700, 721, 725]","RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='auto',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=100,
                       n_jobs=None, oob_score=False, random_state=1, verbose=0,
                       warm_start=False)"
0.7890436330149927,0.013834010414149655,64.73239922523499,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 35, 37, 38, 40, 41, 49, 60, 90, 93, 94, 99, 108, 109, 114, 123, 127, 137, 150, 177, 185, 199, 222, 240, 255, 258, 297, 301, 303, 312, 343, 344, 354, 361, 390, 394, 406, 408, 411, 424, 430, 437, 444, 446, 450, 451, 460, 461, 474, 482, 484, 496, 499, 510, 519, 530, 545, 591, 599, 609, 611, 627, 639, 645, 677, 682, 698, 713, 732, 735, 738]","XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, gamma=0,
              learning_rate=0.1, max_delta_step=0, max_depth=3,
              min_child_weight=1, missing=None, n_estimators=100, n_jobs=1,
              nthread=None, objective='binary:logistic', random_state=1,
              reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
              silent=None, subsample=1, verbosity=1)"
0.7886763513956286,0.01160881260231646,5.9319748878479,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 35, 37, 38, 40, 41, 49, 60, 90, 93, 94, 99, 108, 109, 114, 123, 127, 137, 150, 177, 185, 199, 222, 240, 255, 258, 297, 301, 303, 312, 343, 344, 354, 361, 390, 394, 406, 408, 411, 424, 430, 437, 444, 446, 450, 451, 460, 461, 474, 482, 484, 496, 499, 510, 519, 530, 545, 591, 599, 609, 611, 627, 639, 645, 677, 682, 698, 713, 732, 735, 738]","LGBMClassifier(boosting_type='gbdt', class_weight=None, colsample_bytree=1.0,
               importance_type='split', learning_rate=0.1, max_depth=-1,
               min_child_samples=20, min_child_weight=0.001, min_split_gain=0.0,
               n_estimators=100, n_jobs=-1, num_leaves=31, objective=None,
               random_state=1, reg_alpha=0.0, reg_lambda=0.0, silent=True,
               subsample=1.0, subsample_for_bin=200000, subsample_freq=0)"
0.788597507768822,0.0112531310329247,21.757933855056763,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 35, 37, 38, 40, 41, 49, 60, 90, 93, 94, 99, 108, 109, 114, 123, 127, 137, 150, 177, 185, 199, 222, 240, 255, 258, 297, 301, 303, 312, 343, 344, 354, 361, 390, 394, 406, 408, 411, 424, 430, 437, 444, 446, 450, 451, 460, 461, 474, 482, 484, 496, 499, 510, 519, 530, 545, 591, 599, 609, 611, 627, 639, 645, 677, 682, 698, 713, 732, 735, 738]","RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='auto',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=100,
                       n_jobs=None, oob_score=False, random_state=1, verbose=0,
                       warm_start=False)"
0.788413366857395,0.011867957436213427,64.92501902580261,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 41, 49, 62, 65, 75, 90, 96, 99, 103, 106, 119, 133, 137, 149, 156, 168, 172, 196, 201, 212, 220, 245, 247, 256, 262, 273, 288, 301, 306, 321, 322, 327, 329, 340, 342, 349, 372, 419, 430, 450, 454, 460, 464, 488, 503, 511, 519, 543, 561, 563, 564, 567, 584, 607, 619, 620, 624, 628, 636, 649, 657, 672, 686, 692, 699, 731]","XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, gamma=0,
              learning_rate=0.1, max_delta_step=0, max_depth=3,
              min_child_weight=1, missing=None, n_estimators=100, n_jobs=1,
              nthread=None, objective='binary:logistic', random_state=1,
              reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
              silent=None, subsample=1, verbosity=1)"
0.7861016551643266,0.012922977067997717,5.766286849975586,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 41, 49, 62, 65, 75, 90, 96, 99, 103, 106, 119, 133, 137, 149, 156, 168, 172, 196, 201, 212, 220, 245, 247, 256, 262, 273, 288, 301, 306, 321, 322, 327, 329, 340, 342, 349, 372, 419, 430, 450, 454, 460, 464, 488, 503, 511, 519, 543, 561, 563, 564, 567, 584, 607, 619, 620, 624, 628, 636, 649, 657, 672, 686, 692, 699, 731]","LGBMClassifier(boosting_type='gbdt', class_weight=None, colsample_bytree=1.0,
               importance_type='split', learning_rate=0.1, max_depth=-1,
               min_child_samples=20, min_child_weight=0.001, min_split_gain=0.0,
               n_estimators=100, n_jobs=-1, num_leaves=31, objective=None,
               random_state=1, reg_alpha=0.0, reg_lambda=0.0, silent=True,
               subsample=1.0, subsample_for_bin=200000, subsample_freq=0)"
0.7838684077105341,0.011407873363363926,25.15039300918579,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 41, 49, 62, 65, 75, 90, 96, 99, 103, 106, 119, 133, 137, 149, 156, 168, 172, 196, 201, 212, 220, 245, 247, 256, 262, 273, 288, 301, 306, 321, 322, 327, 329, 340, 342, 349, 372, 419, 430, 450, 454, 460, 464, 488, 503, 511, 519, 543, 561, 563, 564, 567, 584, 607, 619, 620, 624, 628, 636, 649, 657, 672, 686, 692, 699, 731]","RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='auto',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=100,
                       n_jobs=None, oob_score=False, random_state=1, verbose=0,
                       warm_start=False)"
0.7913814189783437,0.013358692971284093,66.81470894813538,"[0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 35, 37, 38, 40, 41, 46, 55, 110, 115, 133, 137, 139, 142, 145, 157, 169, 188, 191, 208, 211, 220, 227, 236, 247, 248, 250, 255, 266, 269, 272, 324, 329, 330, 335, 339, 351, 355, 364, 374, 381, 384, 389, 422, 426, 442, 463, 479, 483, 490, 509, 510, 522, 539, 581, 602, 605, 613, 636, 637, 641, 648, 654, 664, 673, 679, 681, 714, 726, 727, 736]","XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, gamma=0,
              learning_rate=0.1, max_delta_step=0, max_depth=3,
              min_child_weight=1, missing=None, n_estimators=100, n_jobs=1,
              nthread=None, objective='binary:logistic', random_state=1,
              reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
              silent=None, subsample=1, verbosity=1)"
0.7903839401809334,0.012866756995865689,5.843567132949829,"[0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 35, 37, 38, 40, 41, 46, 55, 110, 115, 133, 137, 139, 142, 145, 157, 169, 188, 191, 208, 211, 220, 227, 236, 247, 248, 250, 255, 266, 269, 272, 324, 329, 330, 335, 339, 351, 355, 364, 374, 381, 384, 389, 422, 426, 442, 463, 479, 483, 490, 509, 510, 522, 539, 581, 602, 605, 613, 636, 637, 641, 648, 654, 664, 673, 679, 681, 714, 726, 727, 736]","LGBMClassifier(boosting_type='gbdt', class_weight=None, colsample_bytree=1.0,
               importance_type='split', learning_rate=0.1, max_depth=-1,
               min_child_samples=20, min_child_weight=0.001, min_split_gain=0.0,
               n_estimators=100, n_jobs=-1, num_leaves=31, objective=None,
               random_state=1, reg_alpha=0.0, reg_lambda=0.0, silent=True,
               subsample=1.0, subsample_for_bin=200000, subsample_freq=0)"
0.7878617028981759,0.011284594635764872,21.74190616607666,"[0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 35, 37, 38, 40, 41, 46, 55, 110, 115, 133, 137, 139, 142, 145, 157, 169, 188, 191, 208, 211, 220, 227, 236, 247, 248, 250, 255, 266, 269, 272, 324, 329, 330, 335, 339, 351, 355, 364, 374, 381, 384, 389, 422, 426, 442, 463, 479, 483, 490, 509, 510, 522, 539, 581, 602, 605, 613, 636, 637, 641, 648, 654, 664, 673, 679, 681, 714, 726, 727, 736]","RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='auto',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=100,
                       n_jobs=None, oob_score=False, random_state=1, verbose=0,
                       warm_start=False)"
0.7887547811451294,0.013150892552655011,66.27007794380188,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 36, 37, 38, 39, 40, 41, 55, 60, 63, 70, 86, 108, 125, 128, 143, 148, 158, 168, 169, 180, 182, 193, 198, 200, 232, 233, 251, 271, 285, 302, 313, 320, 321, 327, 358, 360, 362, 371, 373, 415, 425, 434, 439, 450, 468, 471, 477, 482, 492, 496, 498, 499, 515, 519, 522, 556, 560, 568, 588, 602, 606, 610, 611, 629, 666, 672, 700, 702, 706, 714, 719]","XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, gamma=0,
              learning_rate=0.1, max_delta_step=0, max_depth=3,
              min_child_weight=1, missing=None, n_estimators=100, n_jobs=1,
              nthread=None, objective='binary:logistic', random_state=1,
              reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
              silent=None, subsample=1, verbosity=1)"
0.7861024829189387,0.011318468589569392,5.943323850631714,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 36, 37, 38, 39, 40, 41, 55, 60, 63, 70, 86, 108, 125, 128, 143, 148, 158, 168, 169, 180, 182, 193, 198, 200, 232, 233, 251, 271, 285, 302, 313, 320, 321, 327, 358, 360, 362, 371, 373, 415, 425, 434, 439, 450, 468, 471, 477, 482, 492, 496, 498, 499, 515, 519, 522, 556, 560, 568, 588, 602, 606, 610, 611, 629, 666, 672, 700, 702, 706, 714, 719]","LGBMClassifier(boosting_type='gbdt', class_weight=None, colsample_bytree=1.0,
               importance_type='split', learning_rate=0.1, max_depth=-1,
               min_child_samples=20, min_child_weight=0.001, min_split_gain=0.0,
               n_estimators=100, n_jobs=-1, num_leaves=31, objective=None,
               random_state=1, reg_alpha=0.0, reg_lambda=0.0, silent=True,
               subsample=1.0, subsample_for_bin=200000, subsample_freq=0)"
0.7878363184234034,0.011008948414141463,21.884145975112915,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 36, 37, 38, 39, 40, 41, 55, 60, 63, 70, 86, 108, 125, 128, 143, 148, 158, 168, 169, 180, 182, 193, 198, 200, 232, 233, 251, 271, 285, 302, 313, 320, 321, 327, 358, 360, 362, 371, 373, 415, 425, 434, 439, 450, 468, 471, 477, 482, 492, 496, 498, 499, 515, 519, 522, 556, 560, 568, 588, 602, 606, 610, 611, 629, 666, 672, 700, 702, 706, 714, 719]","RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='auto',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=100,
                       n_jobs=None, oob_score=False, random_state=1, verbose=0,
                       warm_start=False)"
0.7906200916738233,0.012640019436971843,68.28552198410034,"[0, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 43, 68, 70, 78, 79, 84, 85, 91, 97, 102, 112, 119, 121, 141, 148, 151, 153, 161, 165, 167, 191, 200, 233, 253, 256, 257, 300, 303, 317, 330, 332, 339, 342, 347, 356, 372, 373, 379, 394, 404, 419, 421, 431, 442, 473, 488, 502, 513, 536, 551, 554, 560, 591, 594, 620, 630, 657, 714, 719, 727, 728, 732, 733, 736, 737]","XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, gamma=0,
              learning_rate=0.1, max_delta_step=0, max_depth=3,
              min_child_weight=1, missing=None, n_estimators=100, n_jobs=1,
              nthread=None, objective='binary:logistic', random_state=1,
              reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
              silent=None, subsample=1, verbosity=1)"
0.7909104955835842,0.012365729235743172,6.166427135467529,"[0, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 43, 68, 70, 78, 79, 84, 85, 91, 97, 102, 112, 119, 121, 141, 148, 151, 153, 161, 165, 167, 191, 200, 233, 253, 256, 257, 300, 303, 317, 330, 332, 339, 342, 347, 356, 372, 373, 379, 394, 404, 419, 421, 431, 442, 473, 488, 502, 513, 536, 551, 554, 560, 591, 594, 620, 630, 657, 714, 719, 727, 728, 732, 733, 736, 737]","LGBMClassifier(boosting_type='gbdt', class_weight=None, colsample_bytree=1.0,
               importance_type='split', learning_rate=0.1, max_depth=-1,
               min_child_samples=20, min_child_weight=0.001, min_split_gain=0.0,
               n_estimators=100, n_jobs=-1, num_leaves=31, objective=None,
               random_state=1, reg_alpha=0.0, reg_lambda=0.0, silent=True,
               subsample=1.0, subsample_for_bin=200000, subsample_freq=0)"
0.7896744165192229,0.011830116459713746,21.148051023483276,"[0, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 43, 68, 70, 78, 79, 84, 85, 91, 97, 102, 112, 119, 121, 141, 148, 151, 153, 161, 165, 167, 191, 200, 233, 253, 256, 257, 300, 303, 317, 330, 332, 339, 342, 347, 356, 372, 373, 379, 394, 404, 419, 421, 431, 442, 473, 488, 502, 513, 536, 551, 554, 560, 591, 594, 620, 630, 657, 714, 719, 727, 728, 732, 733, 736, 737]","RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='auto',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=100,
                       n_jobs=None, oob_score=False, random_state=1, verbose=0,
                       warm_start=False)"
0.7894638219499828,0.013887332686797671,65.90343713760376,"[0, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 56, 57, 58, 75, 96, 115, 119, 125, 129, 135, 143, 144, 154, 156, 159, 169, 191, 210, 211, 224, 226, 229, 262, 280, 281, 315, 317, 320, 328, 364, 366, 367, 396, 430, 436, 465, 467, 472, 477, 496, 515, 517, 524, 526, 528, 546, 550, 556, 560, 564, 580, 583, 588, 592, 593, 602, 608, 610, 636, 642, 711, 712, 717, 719, 733]","XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, gamma=0,
              learning_rate=0.1, max_delta_step=0, max_depth=3,
              min_child_weight=1, missing=None, n_estimators=100, n_jobs=1,
              nthread=None, objective='binary:logistic', random_state=1,
              reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
              silent=None, subsample=1, verbosity=1)"
0.7899891702104911,0.013993617577296323,5.541985988616943,"[0, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 56, 57, 58, 75, 96, 115, 119, 125, 129, 135, 143, 144, 154, 156, 159, 169, 191, 210, 211, 224, 226, 229, 262, 280, 281, 315, 317, 320, 328, 364, 366, 367, 396, 430, 436, 465, 467, 472, 477, 496, 515, 517, 524, 526, 528, 546, 550, 556, 560, 564, 580, 583, 588, 592, 593, 602, 608, 610, 636, 642, 711, 712, 717, 719, 733]","LGBMClassifier(boosting_type='gbdt', class_weight=None, colsample_bytree=1.0,
               importance_type='split', learning_rate=0.1, max_depth=-1,
               min_child_samples=20, min_child_weight=0.001, min_split_gain=0.0,
               n_estimators=100, n_jobs=-1, num_leaves=31, objective=None,
               random_state=1, reg_alpha=0.0, reg_lambda=0.0, silent=True,
               subsample=1.0, subsample_for_bin=200000, subsample_freq=0)"
0.7890447711775844,0.010570029978993452,21.08242392539978,"[0, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 56, 57, 58, 75, 96, 115, 119, 125, 129, 135, 143, 144, 154, 156, 159, 169, 191, 210, 211, 224, 226, 229, 262, 280, 281, 315, 317, 320, 328, 364, 366, 367, 396, 430, 436, 465, 467, 472, 477, 496, 515, 517, 524, 526, 528, 546, 550, 556, 560, 564, 580, 583, 588, 592, 593, 602, 608, 610, 636, 642, 711, 712, 717, 719, 733]","RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='auto',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=100,
                       n_jobs=None, oob_score=False, random_state=1, verbose=0,
                       warm_start=False)"
0.7887293621805814,0.01264745102043773,64.9039101600647,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 28, 29, 30, 31, 32, 34, 35, 36, 37, 39, 40, 61, 78, 80, 81, 85, 93, 140, 143, 155, 170, 176, 187, 197, 200, 207, 215, 216, 233, 237, 243, 281, 313, 316, 326, 328, 330, 384, 385, 389, 392, 396, 402, 411, 414, 426, 428, 441, 460, 467, 468, 477, 479, 481, 489, 525, 528, 540, 543, 548, 557, 577, 579, 586, 588, 595, 608, 617, 640, 653, 658, 669, 679, 693, 715, 734]","XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, gamma=0,
              learning_rate=0.1, max_delta_step=0, max_depth=3,
              min_child_weight=1, missing=None, n_estimators=100, n_jobs=1,
              nthread=None, objective='binary:logistic', random_state=1,
              reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
              silent=None, subsample=1, verbosity=1)"
0.7871263808843868,0.011472159010551222,5.763747215270996,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 28, 29, 30, 31, 32, 34, 35, 36, 37, 39, 40, 61, 78, 80, 81, 85, 93, 140, 143, 155, 170, 176, 187, 197, 200, 207, 215, 216, 233, 237, 243, 281, 313, 316, 326, 328, 330, 384, 385, 389, 392, 396, 402, 411, 414, 426, 428, 441, 460, 467, 468, 477, 479, 481, 489, 525, 528, 540, 543, 548, 557, 577, 579, 586, 588, 595, 608, 617, 640, 653, 658, 669, 679, 693, 715, 734]","LGBMClassifier(boosting_type='gbdt', class_weight=None, colsample_bytree=1.0,
               importance_type='split', learning_rate=0.1, max_depth=-1,
               min_child_samples=20, min_child_weight=0.001, min_split_gain=0.0,
               n_estimators=100, n_jobs=-1, num_leaves=31, objective=None,
               random_state=1, reg_alpha=0.0, reg_lambda=0.0, silent=True,
               subsample=1.0, subsample_for_bin=200000, subsample_freq=0)"
0.7872050175725406,0.012323739266321137,21.75442600250244,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 28, 29, 30, 31, 32, 34, 35, 36, 37, 39, 40, 61, 78, 80, 81, 85, 93, 140, 143, 155, 170, 176, 187, 197, 200, 207, 215, 216, 233, 237, 243, 281, 313, 316, 326, 328, 330, 384, 385, 389, 392, 396, 402, 411, 414, 426, 428, 441, 460, 467, 468, 477, 479, 481, 489, 525, 528, 540, 543, 548, 557, 577, 579, 586, 588, 595, 608, 617, 640, 653, 658, 669, 679, 693, 715, 734]","RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='auto',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=100,
                       n_jobs=None, oob_score=False, random_state=1, verbose=0,
                       warm_start=False)"
0.789254055135355,0.012350426823346567,65.26689791679382,"[1, 2, 3, 4, 6, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 66, 68, 87, 103, 107, 112, 115, 132, 153, 199, 202, 209, 213, 214, 225, 228, 235, 237, 241, 246, 262, 281, 282, 289, 299, 338, 353, 373, 377, 412, 423, 427, 433, 441, 445, 451, 453, 454, 466, 513, 520, 532, 536, 538, 544, 546, 564, 578, 583, 591, 598, 600, 617, 641, 678, 679, 689, 690, 692, 706, 710, 713, 718, 724, 737]","XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1, gamma=0,
              learning_rate=0.1, max_delta_step=0, max_depth=3,
              min_child_weight=1, missing=None, n_estimators=100, n_jobs=1,
              nthread=None, objective='binary:logistic', random_state=1,
              reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
              silent=None, subsample=1, verbosity=1)"
0.7878876392093563,0.011645132138161984,5.810796022415161,"[1, 2, 3, 4, 6, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 66, 68, 87, 103, 107, 112, 115, 132, 153, 199, 202, 209, 213, 214, 225, 228, 235, 237, 241, 246, 262, 281, 282, 289, 299, 338, 353, 373, 377, 412, 423, 427, 433, 441, 445, 451, 453, 454, 466, 513, 520, 532, 536, 538, 544, 546, 564, 578, 583, 591, 598, 600, 617, 641, 678, 679, 689, 690, 692, 706, 710, 713, 718, 724, 737]","LGBMClassifier(boosting_type='gbdt', class_weight=None, colsample_bytree=1.0,
               importance_type='split', learning_rate=0.1, max_depth=-1,
               min_child_samples=20, min_child_weight=0.001, min_split_gain=0.0,
               n_estimators=100, n_jobs=-1, num_leaves=31, objective=None,
               random_state=1, reg_alpha=0.0, reg_lambda=0.0, silent=True,
               subsample=1.0, subsample_for_bin=200000, subsample_freq=0)"
